<41, "AR8", 1, 790, 1065, 220, Short, 78, 77>
<42, "734", 2, 795, 1135, 280, Short, 124, 121>
<43, "AR8", 1, 795, 1035, 210, Short, 74, 106>
<44, "AR1", 1, 805, 1080, 245, Short, 95, 62>
<45, "733", 2, 810, 1150, 300, Short, 59, 96>
<46, "734", 2, 810, 1115, 260, Short, 134, 170>
<47, "AR8", 1, 815, 1060, 215, Short, 68, 85>
<48, "146", 1, 815, 1015, 170, Short, 41, 68>
<49, "AR8", 1, 825, 1055, 190, Short, 63, 41>
<50, "AR1", 1, 840, 1085, 215, Short, 107, 56>
<51, "AR1", 1, 860, 1145, 255, Short, 70, 91>
<52, "733", 2, 870, 1060, 160, Short, 58, 76>
<53, "AR8", 1, 905, 1055, 120, Short, 45, 43>
<54, "AR8", 1, 915, 1125, 170, Short, 70, 68>
<55, "AR1", 1, 925, 1105, 150, Short, 77, 52>
<56, "AR8", 1, 935, 1115, 150, Short, 59, 56>
<57, "733", 2, 935, 1100, 125, Short, 38, 43>
<58, "734", 2, 955, 1330, 340, Medium, 99, 130>
<59, "AR8", 1, 955, 1155, 170, Short, 62, 88>
<60, "AR8", 1, 965, 1925, 270, Short, 62, 56>
<61, "319", 0, 965, 1300, 295, Short, 72, 113>
<62, "734", 2, 970, 1405, 400, Medium, 104, 158>
<63, "AR1", 1, 970, 1165, 135, Short, 68, 44>
<64, "146", 1, 975, 1200, 195, Short, 77, 59>
<65, "AR1", 1, 980, 1225, 195, Short, 48, 105>
<66, "734", 2, 985, 1380, 350, Medium, 124, 151>
<67, "319", 0, 1010, 1325, 270, Short, 48, 98>
<68, "AR8", 1, 1015, 1900, 140, Short, 59, 42>
<69, "733", 2, 1025, 1215, 155, Short, 94, 84>
<70, "AR1", 1, 1025, 1865, 170, Short, 52, 64>
<71, "319", 0, 1030, 1330, 260, Short, 116, 136>
<72, "AR1", 1, 1035, 1285, 220, Short, 107, 59>
<73, "AR1", 1, 1040, 1330, 250, Short, 86, 76>
<74, "319", 0, 1055, 1665, 550, Medium, 88, 143>
<75, "146", 1, 1060, 1280, 190, Short, 65, 77>
<76, "AR8", 1, 1070, 1275, 175, Short, 57, 64>
<77, "AR8", 1, 1075, 1290, 180, Short, 53, 77>
<78, "AR8", 1, 1100, 1295, 165, Short, 47, 53>
<79, "AR8", 1, 1100, 1290, 160, Short, 53, 47>
<80, "AR1", 1, 1110, 1285, 145, Short, 42, 49>
<81, "AR8", 1, 1110, 1875, 175, Short, 51, 58>
<82, "AR8", 1, 1115, 1860, 145, Short, 47, 76>
<83, "733", 2, 1115, 1850, 155, Short, 102, 57>
<84, "733", 2, 1120, 1365, 210, Short, 108, 138>
<85, "AR8", 1, 1125, 1910, 255, Short, 80, 39>
<86, "733", 2, 1140, 1875, 200, Short, 91, 59>
<87, "AR8", 1, 1155, 1890, 175, Short, 58, 57>
<88, "AR1", 1, 1155, 1895, 220, Short, 113, 52>
<89, "734", 2, 1160, 1930, 300, Short, 72, 65>
<90, "734", 2, 1170, 1900, 275, Short, 52, 47>
<91, "AR8", 1, 1170, 1860, 210, Short, 58, 64>
<92, "AR1", 1, 1175, 1855, 190, Short, 77, 33>
<93, "AR1", 1, 1190, 1885, 210, Short, 99, 60>
<94, "AR8", 1, 1190, 1860, 215, Short, 57, 74>
<95, "733", 2, 1195, 1900, 260, Short, 128, 86>
<96, "AR1", 1, 1195, 1905, 245, Short, 97, 119>
<97, "AR8", 1, 1200, 1890, 215, Short, 69, 75>
<98, "AR8", 1, 1760, 1935, 135, Short, 43, 55>
<99, "AR8", 1, 1760, 1985, 195, Short, 55, 39>
<100, "319", 0, 1760, 1995, 205, Short, 98, 61>
<101, "734", 2, 1765, 2065, 260, Short, 147, 137>
<102, "AR8", 1, 1765, 2055, 250, Short, 69, 74>
<103, "319", 0, 1765, 1955, 160, Short, 53, 66>
<104, "146", 1, 1770, 2055, 255, Short, 53, 63>
<105, "319", 0, 1770, 2145, 340, Medium, 100, 125>
<106, "AR1", 1, 1775, 1980, 175, Short, 53, 58>
<107, "733", 2, 1775, 2100, 285, Short, 66, 67>
<108, "319", 0, 1780, 1995, 185, Short, 88, 84>
<109, "734", 2, 1780, 2010, 190, Short, 81, 93>
<110, "AR1", 1, 1785, 1960, 145, Short, 39, 54>
<111, "AR1", 1, 1795, 2045, 220, Short, 68, 67>
<112, "733", 2, 1795, 1960, 125, Short, 62, 50>
<113, "734", 2, 1795, 2020, 195, Short, 60, 79>
<114, "AR1", 1, 1800, 2015, 180, Short, 57, 44>
<115, "734", 2, 1820, 2135, 270, Short, 83, 77>
<116, "AR1", 1, 1865, 2055, 160, Short, 77, 41>
<117, "733", 2, 1900, 2260, 300, Short, 59, 87>
<118, "AR1", 1, 1905, 2080, 145, Short, 43, 51>
<119, "AR8", 1, 1905, 2080, 145, Short, 38, 44>
<120, "AR8", 1, 1910, 2210, 270, Short, 49, 53>
<121, "AR8", 1, 1910, 2110, 170, Short, 65, 41>
<122, "AR8", 1, 1915, 2155, 210, Short, 49, 50>
<123, "733", 2, 1940, 2190, 215, Short, 98, 79>
<124, "AR8", 1, 1940, 2215, 245, Short, 51, 53>
<125, "AR8", 1, 1940, 2315, 340, Short, 58, 56>
<126, "733", 2, 1945, 2385, 405, Medium, 134, 127>
<127, "AR1", 1, 1945, 2135, 160, Short, 70, 54>
<128, "AR8", 1, 1950, 2195, 215, Short, 58, 59>
<129, "AR1", 1, 1950, 2175, 190, Short, 74, 83>
<130, "734", 2, 1950, 2330, 340, Medium, 148, 138>
<131, "AR1", 1, 1955, 2195, 210, Short, 67, 70>
<132, "733", 2, 1955, 3335, 120, Short, 104, 57>
<133, "AR8", 1, 1960, 2160, 170, Short, 77, 53>
<134, "734", 2, 1975, 2315, 310, Medium, 132, 115>
<135, "AR8", 1, 1985, 2130, 115, Short, 52, 41>
<136, "319", 0, 1995, 2460, 420, Medium, 86, 100>
<137, "AR1", 1, 2015, 2185, 140, Short, 38, 44>
<138, "AR1", 1, 2025, 2215, 160, Short, 51, 46>
<139, "733", 2, 2025, 2300, 245, Short, 74, 127>
<140, "AR8", 1, 2025, 2280, 215, Short, 68, 60>
<141, "AR8", 1, 2025, 2355, 290, Short, 77, 58>
<142, "319", 0, 2035, 2410, 340, Medium, 86, 139>
<143, "AR1", 1, 2055, 2340, 245, Short, 103, 77>
<144, "734", 2, 2060, 2365, 260, Short, 128, 164>
<145, "AR1", 1, 2060, 2315, 220, Short, 71, 59>
<146, "AR1", 1, 2095, 2395, 270, Short, 65, 62>
<147, "AR8", 1, 2095, 2360, 225, Short, 78, 87>
<148, "319", 0, 2105, 2495, 340, Medium, 144, 127>
<149, "734", 2, 2125, 2505, 340, Medium, 137, 143>
<150, "AR1", 1, 2130, 2375, 215, Short, 54, 62>
<151, "319", 0, 2185, 2435, 215, Short, 72, 106>
<152, "734", 2, 2190, 2510, 280, Short, 79, 75>
<153, "AR1", 1, 2195, 2435, 210, Short, 73, 92>
<154, "AR8", 1, 2215, 2590, 340, Short, 49, 55>
<155, "AR8", 1, 2230, 2505, 220, Short, 43, 60>
<156, "AR8", 1, 2245, 2520, 245, Short, 79, 53>
<157, "733", 2, 2250, 2590, 300, Short, 68, 71>
<158, "146", 1, 2255, 2455, 170, Short, 41, 37>
<159, "AR1", 1, 2255, 2500, 215, Short, 59, 73>
<160, "733", 2, 2265, 2490, 195, Short, 65, 74>
<161, "AR8", 1, 2265, 2475, 180, Short, 71, 55>
<162, "AR1", 1, 2265, 2495, 190, Short, 59, 74>
<163, "AR8", 1, 2275, 2475, 170, Short, 47, 73>
<164, "AR1", 1, 2280, 2525, 215, Short, 69, 47>
<165, "AR8", 1, 2300, 2585, 255, Short, 55, 56>
<166, "AR1", 1, 2310, 2500, 160, Short, 54, 50>
<167, "733", 2, 2315, 2505, 160, Short, 48, 56>
<168, "734", 2, 2330, 2770, 405, Medium, 85, 136>
<169, "AR8", 1, 2345, 2495, 120, Short, 40, 36>
<170, "AR8", 1, 2355, 2565, 170, Short, 49, 45>
<171, "AR1", 1, 2365, 2545, 150, Short, 41, 45>
<172, "734", 2, 2375, 2540, 125, Short, 39, 38>
<173, "AR8", 1, 2375, 2555, 150, Short, 41, 43>
<174, "AR1", 1, 2385, 2590, 175, Short, 37, 46>
<175, "734", 2, 2390, 2770, 345, Medium, 100, 150>
<176, "AR1", 1, 2395, 2595, 170, Short, 45, 68>
<177, "AR8", 1, 2400, 2700, 270, Short, 58, 67>
<178, "734", 2, 2405, 2740, 295, Short, 42, 67>
<179, "AR8", 1, 2410, 2605, 135, Short, 54, 39>
<180, "AR1", 1, 2415, 2640, 195, Short, 53, 59>
<181, "146", 1, 2420, 2665, 195, Short, 63, 57>
<182, "AR1", 1, 2435, 2725, 250, Short, 63, 72>
<183, "733", 2, 2450, 2765, 270, Short, 56, 84>
<184, "AR8", 1, 2455, 2715, 140, Short, 42, 32>
<185, "AR8", 1, 2465, 3305, 170, Short, 31, 45>
<186, "733", 2, 2465, 2655, 155, Short, 55, 54>
<187, "319", 0, 2470, 2770, 260, Short, 91, 126>
<188, "AR1", 1, 2475, 2725, 220, Short, 52, 51>
<189, "319", 0, 2495, 3105, 550, Medium, 101, 116>
<190, "146", 1, 2500, 2720, 190, Short, 68, 44>
<191, "319", 0, 2505, 2765, 220, Short, 51, 33>
<192, "AR8", 1, 2515, 2730, 180, Short, 78, 71>
<193, "319", 0, 2540, 2735, 165, Short, 82, 41>
<194, "AR1", 1, 2540, 3340, 145, Short, 44, 48>
<195, "AR8", 1, 2540, 2730, 160, Short, 52, 64>
<196, "AR1", 1, 2545, 3365, 270, Short, 63, 72>
<197, "AR8", 1, 2550, 2725, 145, Short, 55, 42>
<198, "AR8", 1, 2550, 3315, 175, Short, 49, 54>
<199, "AR1", 1, 2555, 3300, 145, Short, 47, 84>
<200, "733", 2, 2555, 3290, 155, Short, 63, 47>
<201, "734", 2, 2560, 2805, 210, Short, 102, 95>
<202, "734", 2, 2565, 3340, 275, Short, 44, 62>
<203, "AR1", 1, 2565, 3350, 255, Short, 62, 41>
<204, "734", 2, 2580, 3315, 200, Short, 47, 49>
<205, "AR8", 1, 2595, 3330, 175, Short, 46, 43>
<206, "AR8", 1, 2595, 3335, 220, Short, 45, 50>
<207, "733", 2, 2600, 3370, 300, Short, 73, 94>
<208, "AR8", 1, 2610, 3300, 210, Short, 45, 53>
<209, "AR1", 1, 2615, 3295, 190, Short, 63, 59>
<210, "AR8", 1, 2630, 3300, 215, Short, 44, 54>
<211, "AR1", 1, 2630, 3325, 210, Short, 48, 65>
<212, "733", 2, 2635, 3340, 260, Short, 79, 72>
<213, "AR8", 1, 2635, 3345, 245, Short, 55, 56>
<214, "AR1", 1, 2640, 3330, 215, Short, 45, 47>
<215, "319", 0, 3200, 3435, 205, Short, 65, 49>
<216, "AR8", 1, 3200, 3375, 135, Short, 39, 57>
<217, "AR1", 1, 3200, 3425, 195, Short, 50, 37>
<218, "734", 2, 3205, 3505, 260, Short, 87, 100>
<219, "AR8", 1, 3205, 3495, 250, Short, 54, 68>
<220, "319", 0, 3205, 3395, 160, Short, 42, 46>
<221, "146", 1, 3210, 3495, 255, Short, 43, 66>
<222, "319", 0, 3210, 3585, 340, Medium, 81, 106>
<223, "AR1", 1, 3215, 3420, 175, Short, 46, 52>
<224, "319", 0, 3215, 3540, 285, Short, 48, 46>
<225, "734", 2, 3220, 3450, 190, Short, 73, 59>
<226, "733", 2, 3220, 3435, 185, Short, 59, 66>
<227, "AR8", 1, 3225, 3400, 145, Short, 34, 44>
<228, "AR8", 1, 3235, 3485, 220, Short, 55, 55>
<229, "734", 2, 3235, 3400, 125, Short, 44, 44>
<230, "734", 2, 3235, 3460, 195, Short, 43, 52>
<231, "AR8", 1, 3240, 3455, 180, Short, 44, 55>
<232, "733", 2, 3260, 3575, 270, Short, 68, 58>
<233, "AR1", 1, 3305, 3495, 160, Short, 65, 34>
<234, "733", 2, 3340, 3700, 300, Short, 50, 66>
<235, "AR8", 1, 3345, 3520, 145, Short, 38, 44>
<236, "AR1", 1, 3345, 3520, 145, Short, 44, 42>
<237, "AR1", 1, 3350, 3650, 270, Short, 66, 83>
<238, "AR8", 1, 3350, 3550, 170, Short, 59, 37>
<239, "AR8", 1, 3355, 3595, 210, Short, 46, 46>
<240, "734", 2, 3380, 3630, 215, Short, 81, 88>
<241, "AR8", 1, 3380, 3655, 245, Short, 42, 54>
<242, "AR8", 1, 3380, 3755, 340, Short, 90, 47>
<243, "AR1", 1, 3385, 3575, 160, Short, 56, 44>
<244, "734", 2, 3385, 3825, 405, Medium, 100, 112>
<245, "AR1", 1, 3390, 3615, 190, Short, 77, 89>
<246, "AR1", 1, 3390, 3635, 215, Short, 59, 52>
<247, "733", 2, 3390, 3770, 340, Medium, 105, 107>
<248, "AR8", 1, 3395, 3635, 210, Short, 66, 55>
<249, "733", 2, 3395, 4775, 120, Short, 77, 57>
<250, "AR8", 1, 3400, 3600, 170, Short, 61, 63>
<251, "733", 2, 3415, 3755, 310, Medium, 61, 100>
<252, "AR8", 1, 3425, 3570, 115, Short, 34, 42>
<253, "319", 0, 3435, 3900, 420, Medium, 77, 66>
<254, "AR8", 1, 3455, 3625, 140, Short, 37, 43>
<255, "AR8", 1, 3465, 3720, 215, Short, 49, 54>
<256, "AR1", 1, 3465, 3655, 160, Short, 43, 40>
<257, "AR1", 1, 3470, 3795, 290, Short, 77, 73>
<258, "734", 2, 3475, 3850, 340, Medium, 102, 105>
<259, "733", 2, 3480, 3870, 355, Medium, 151, 154>
<260, "AR8", 1, 3495, 3780, 245, Short, 85, 73>
<261, "734", 2, 3500, 3805, 260, Short, 94, 145>
<262, "AR1", 1, 3500, 3755, 220, Short, 59, 57>
<263, "AR8", 1, 3535, 3800, 225, Short, 72, 74>
<264, "734", 2, 3565, 3945, 340, Medium, 117, 125>
<265, "AR1", 1, 3570, 3815, 215, Short, 54, 57>
<266, "319", 0, 3625, 3875, 215, Short, 71, 122>
<267, "733", 2, 3630, 3950, 280, Short, 71, 74>
<268, "AR1", 1, 3635, 3875, 210, Short, 57, 91>
<269, "AR8", 1, 3655, 4030, 340, Short, 46, 48>
<270, "AR8", 1, 3670, 3945, 220, Short, 58, 52>
<271, "AR8", 1, 3685, 3960, 245, Short, 37, 45>
<272, "734", 2, 3690, 4030, 300, Short, 66, 52>
<273, "146", 1, 3695, 3895, 170, Short, 33, 35>
<274, "AR8", 1, 3695, 3940, 215, Short, 52, 39>
<275, "319", 0, 3705, 3935, 190, Short, 93, 56>
<276, "AR8", 1, 3705, 3915, 180, Short, 74, 48>
<277, "734", 2, 3705, 3930, 195, Short, 61, 46>
<278, "AR1", 1, 3715, 3915, 170, Short, 42, 63>
<279, "AR1", 1, 3720, 3965, 215, Short, 63, 42>
<280, "AR1", 1, 3740, 4025, 255, Short, 57, 50>
<281, "AR8", 1, 3750, 3940, 160, Short, 52, 37>
<282, "AR1", 1, 3755, 3945, 160, Short, 40, 51>
<283, "733", 2, 3770, 4210, 405, Medium, 66, 116>
<284, "146", 1, 3785, 3935, 120, Short, 37, 35>
<285, "AR1", 1, 3795, 4005, 170, Short, 49, 50>
<286, "AR8", 1, 3805, 3985, 150, Short, 52, 40>
<287, "AR8", 1, 3815, 3995, 150, Short, 50, 47>
<288, "733", 2, 3815, 3980, 125, Short, 46, 40>
<289, "AR8", 1, 3825, 4030, 175, Short, 36, 48>
<290, "733", 2, 3830, 4210, 345, Medium, 81, 118>
<291, "AR1", 1, 3835, 4035, 170, Short, 45, 76>
<292, "AR1", 1, 3840, 4140, 270, Short, 62, 85>
<293, "734", 2, 3845, 4180, 295, Short, 44, 52>
<294, "AR8", 1, 3850, 4045, 135, Short, 42, 39>
<295, "AR1", 1, 3855, 4080, 195, Short, 76, 57>
<296, "AR8", 1, 3860, 4105, 195, Short, 69, 56>
<297, "AR1", 1, 3875, 4165, 250, Short, 56, 66>
<298, "734", 2, 3890, 4205, 270, Short, 41, 113>
<299, "AR8", 1, 3895, 4155, 140, Short, 42, 34>
<300, "AR8", 1, 3905, 4745, 170, Short, 37, 44>
<301, "734", 2, 3905, 4095, 155, Short, 57, 75>
<302, "733", 2, 3910, 4210, 260, Short, 80, 108>
<303, "AR1", 1, 3915, 4165, 220, Short, 78, 54>
<304, "319", 0, 3935, 4545, 550, Medium, 76, 89>
<305, "146", 1, 3940, 4160, 190, Short, 56, 39>
<306, "319", 0, 3945, 4205, 220, Short, 79, 44>
<307, "319", 0, 3955, 4170, 180, Short, 48, 58>
<308, "AR8", 1, 3980, 4780, 145, Short, 40, 41>
<309, "319", 0, 3980, 4175, 165, Short, 63, 43>
<310, "AR8", 1, 3980, 4170, 160, Short, 73, 40>
<311, "AR1", 1, 3985, 4805, 270, Short, 59, 46>
<312, "AR8", 1, 3990, 4755, 175, Short, 57, 50>
<313, "AR8", 1, 3990, 4165, 145, Short, 43, 38>
<314, "734", 2, 3995, 4730, 155, Short, 53, 55>
<315, "146", 1, 3995, 4740, 145, Short, 42, 56>
<316, "AR1", 1, 4000, 4245, 210, Short, 50, 63>
<317, "734", 2, 4005, 4780, 275, Short, 52, 44>
<318, "AR1", 1, 4005, 4790, 255, Short, 54, 46>
<319, "733", 2, 4020, 4755, 200, Short, 46, 73>
<320, "AR8", 1, 4035, 4775, 220, Short, 45, 52>
<321, "AR8", 1, 4035, 4770, 175, Short, 53, 45>
<322, "733", 2, 4040, 4810, 300, Short, 63, 42>
<323, "AR1", 1, 4050, 4740, 210, Short, 38, 48>
<324, "AR8", 1, 4055, 4735, 190, Short, 72, 40>
<325, "AR1", 1, 4070, 4765, 210, Short, 41, 67>
<326, "AR8", 1, 4070, 4740, 215, Short, 40, 48>
<327, "AR1", 1, 4075, 4785, 245, Short, 61, 82>
<328, "734", 2, 4075, 4780, 260, Short, 59, 49>
<329, "AR8", 1, 4080, 4770, 215, Short, 76, 40>
<330, "AR8", 1, 4640, 4815, 135, Short, 52, 117>
<331, "319", 0, 4640, 4875, 205, Short, 68, 59>
<332, "AR8", 1, 4640, 4865, 195, Short, 37, 46>
<333, "733", 2, 4645, 4935, 250, Short, 45, 64>
<334, "319", 0, 4645, 4835, 160, Short, 42, 37>
<335, "733", 2, 4645, 4945, 260, Short, 85, 75>
<336, "319", 0, 4650, 5025, 340, Medium, 99, 106>
<337, "146", 1, 4650, 4935, 255, Short, 51, 80>
<338, "AR1", 1, 4655, 4860, 175, Short, 50, 48>
<339, "AR1", 1, 4655, 4980, 285, Short, 37, 43>
<340, "734", 2, 4660, 4890, 190, Short, 102, 39>
<341, "734", 2, 4660, 4875, 185, Short, 64, 62>
<342, "AR8", 1, 4665, 4840, 145, Short, 34, 42>
<343, "733", 2, 4675, 4900, 195, Short, 52, 102>
<344, "AR1", 1, 4675, 4840, 125, Short, 41, 43>
<345, "AR8", 1, 4675, 4925, 220, Short, 59, 57>
<346, "AR8", 1, 4680, 4895, 180, Short, 43, 50>
<347, "734", 2, 4700, 5015, 270, Short, 127, 62>
<348, "AR1", 1, 4745, 4935, 160, Short, 41, 37>
<349, "734", 2, 4780, 5140, 300, Short, 62, 60>
<350, "AR8", 1, 4785, 4960, 145, Short, 56, 62>
<351, "AR1", 1, 4785, 4960, 145, Short, 79, 42>
<352, "AR8", 1, 4790, 4990, 170, Short, 51, 37>
<353, "AR8", 1, 4790, 5090, 270, Short, 45, 54>
<354, "AR1", 1, 4795, 5035, 210, Short, 38, 46>
<355, "AR8", 1, 4820, 5195, 340, Short, 58, 50>
<356, "AR8", 1, 4820, 5095, 245, Short, 48, 59>
<357, "733", 2, 4820, 5070, 215, Short, 81, 67>
<358, "AR8", 1, 4825, 5015, 160, Short, 41, 40>
<359, "734", 2, 4825, 5265, 405, Medium, 120, 145>
<360, "AR1", 1, 4830, 5075, 215, Short, 63, 57>
<361, "734", 2, 4830, 5210, 340, Medium, 136, 96>
<362, "AR1", 1, 4830, 5055, 190, Short, 76, 35>
<363, "AR8", 1, 4835, 5075, 210, Short, 41, 59>
<364, "733", 2, 4835, 6215, 120, Short, 75, 62>
<365, "AR1", 1, 4840, 5040, 170, Short, 66, 60>
<366, "733", 2, 4855, 5195, 310, Medium, 97, 84>
<367, "AR8", 1, 4865, 5010, 115, Short, 57, 34>
<368, "319", 0, 4875, 5340, 420, Medium, 80, 92>
<369, "AR8", 1, 4895, 5065, 140, Short, 40, 45>
<370, "AR1", 1, 4905, 5180, 245, Short, 93, 74>
<371, "AR8", 1, 4905, 5160, 215, Short, 50, 61>
<372, "AR1", 1, 4905, 5095, 160, Short, 45, 42>
<373, "734", 2, 4915, 5290, 340, Medium, 108, 113>
<374, "AR8", 1, 4935, 5220, 245, Short, 88, 55>
<375, "AR1", 1, 4940, 5195, 220, Short, 56, 53>
<376, "734", 2, 4940, 5245, 260, Short, 105, 108>
<377, "AR1", 1, 4975, 5275, 270, Short, 49, 53>
<378, "733", 2, 4975, 5305, 290, Short, 100, 121>
<379, "AR8", 1, 4975, 5240, 225, Short, 63, 91>
<380, "319", 0, 4985, 5375, 340, Medium, 93, 128>
<381, "733", 2, 5005, 5385, 340, Medium, 119, 109>
<382, "AR1", 1, 5010, 5255, 215, Short, 73, 66>
<383, "319", 0, 5065, 5315, 215, Short, 81, 100>
<384, "733", 2, 5070, 5390, 280, Short, 88, 69>
<385, "AR1", 1, 5075, 5315, 210, Short, 59, 68>
<386, "AR8", 1, 5095, 5470, 340, Short, 56, 63>
<387, "AR1", 1, 5110, 5385, 220, Short, 64, 52>
<388, "AR1", 1, 5125, 5400, 245, Short, 62, 67>
<389, "734", 2, 5130, 5470, 300, Short, 54, 54>
<390, "AR8", 1, 5135, 5380, 215, Short, 51, 47>
<391, "146", 1, 5135, 5335, 170, Short, 37, 37>
<392, "AR8", 1, 5145, 5355, 180, Short, 57, 57>
<393, "AR8", 1, 5145, 5375, 190, Short, 58, 57>
<394, "733", 2, 5145, 5370, 195, Short, 72, 109>
<395, "AR8", 1, 5155, 5355, 170, Short, 55, 62>
<396, "AR1", 1, 5160, 5405, 215, Short, 57, 48>
<397, "AR8", 1, 5180, 5465, 255, Short, 58, 83>
<398, "AR1", 1, 5190, 5380, 160, Short, 44, 59>
<399, "AR1", 1, 5195, 5385, 160, Short, 43, 59>
<400, "734", 2, 5210, 5650, 405, Medium, 64, 117>
<401, "AR8", 1, 5225, 5375, 120, Short, 49, 35>
<402, "AR8", 1, 5235, 5445, 170, Short, 58, 55>
<403, "AR1", 1, 5245, 5425, 150, Short, 42, 74>
<404, "AR8", 1, 5255, 5435, 150, Short, 45, 42>
<405, "734", 2, 5255, 5420, 125, Short, 37, 39>
<406, "AR8", 1, 5265, 5470, 175, Short, 49, 40>
<407, "733", 2, 5270, 5650, 345, Medium, 106, 131>
<408, "AR1", 1, 5275, 5475, 170, Short, 54, 75>
<409, "AR8", 1, 5280, 5580, 270, Short, 39, 33>
<410, "734", 2, 5285, 5620, 295, Short, 45, 52>
<411, "AR1", 1, 5290, 5485, 135, Short, 47, 36>
<412, "AR1", 1, 5295, 5520, 195, Short, 37, 53>
<413, "146", 1, 5300, 5545, 195, Short, 52, 57>
<414, "AR1", 1, 5315, 5605, 250, Short, 73, 62>
<415, "734", 2, 5330, 5645, 270, Short, 54, 73>
<416, "AR8", 1, 5335, 5595, 140, Short, 51, 37>
<417, "733", 2, 5345, 5535, 155, Short, 51, 67>
<418, "AR8", 1, 5345, 6185, 170, Short, 33, 65>
<419, "734", 2, 5350, 5650, 260, Short, 88, 96>
<420, "AR1", 1, 5355, 5605, 220, Short, 74, 46>
<421, "319", 0, 5375, 5985, 550, Medium, 71, 101>
<422, "146", 1, 5380, 5600, 190, Short, 39, 43>
<423, "319", 0, 5385, 5645, 220, Short, 58, 54>
<424, "AR8", 1, 5395, 5610, 180, Short, 48, 62>
<425, "AR1", 1, 5420, 6220, 145, Short, 41, 63>
<426, "AR8", 1, 5420, 5610, 160, Short, 41, 43>
<427, "319", 0, 5420, 5615, 165, Short, 49, 39>
<428, "AR1", 1, 5425, 6245, 270, Short, 45, 62>
<429, "AR8", 1, 5430, 5605, 145, Short, 53, 37>
<430, "AR8", 1, 5430, 6195, 175, Short, 57, 52>
<431, "733", 2, 5435, 6170, 155, Short, 45, 57>
<432, "AR1", 1, 5435, 6180, 145, Short, 57, 53>
<433, "AR8", 1, 5440, 5685, 210, Short, 53, 58>
<434, "AR1", 1, 5445, 6230, 255, Short, 66, 80>
<435, "733", 2, 5445, 6220, 275, Short, 38, 52>
<436, "733", 2, 5460, 6195, 200, Short, 51, 55>
<437, "AR8", 1, 5475, 6215, 220, Short, 49, 46>
<438, "AR1", 1, 5475, 6210, 175, Short, 57, 50>
<439, "734", 2, 5480, 6250, 300, Short, 50, 50>
<440, "AR8", 1, 5490, 6180, 210, Short, 50, 54>
<441, "AR1", 1, 5495, 6175, 190, Short, 44, 32>
<442, "AR8", 1, 5510, 6205, 210, Short, 31, 57>
<443, "AR8", 1, 5510, 6180, 215, Short, 55, 54>
<444, "AR1", 1, 5515, 6225, 245, Short, 87, 57>
<445, "734", 2, 5515, 6220, 260, Short, 57, 59>
<446, "AR8", 1, 5520, 6210, 215, Short, 52, 40>
