<97, "AR1", 1, 1195, 1905, 245, Short, 83, 70>
<98, "AR8", 1, 1200, 1890, 215, Short, 62, 42>
<99, "AR8", 1, 1760, 1935, 135, Short, 46, 58>
<100, "319", 0, 1760, 1995, 205, Short, 120, 62>
<101, "AR8", 1, 1760, 1985, 195, Short, 67, 38>
<102, "AR8", 1, 1765, 2055, 250, Short, 65, 73>
<103, "319", 0, 1765, 1955, 160, Short, 55, 63>
<104, "734", 2, 1765, 2065, 260, Short, 138, 101>
<105, "319", 0, 1770, 2145, 340, Medium, 120, 99>
<106, "146", 1, 1770, 2055, 255, Short, 74, 61>
<107, "733", 2, 1775, 2100, 285, Short, 64, 54>
<108, "AR1", 1, 1775, 1980, 175, Short, 50, 59>
<109, "734", 2, 1780, 2010, 190, Short, 116, 57>
<110, "319", 0, 1780, 1995, 185, Short, 76, 71>
<111, "AR8", 1, 1785, 1960, 145, Short, 46, 48>
<112, "734", 2, 1795, 2020, 195, Short, 57, 84>
<113, "AR8", 1, 1795, 2045, 220, Short, 62, 54>
<114, "733", 2, 1795, 1960, 125, Short, 92, 39>
<115, "AR1", 1, 1800, 2015, 180, Short, 40, 51>
<116, "734", 2, 1820, 2135, 270, Short, 98, 48>
<117, "AR1", 1, 1865, 2055, 160, Short, 77, 47>
<118, "733", 2, 1900, 2260, 300, Short, 57, 77>
<119, "AR8", 1, 1905, 2080, 145, Short, 44, 45>
<120, "AR8", 1, 1905, 2080, 145, Short, 59, 53>
<121, "AR8", 1, 1910, 2110, 170, Short, 64, 51>
<122, "AR1", 1, 1910, 2210, 270, Short, 84, 62>
<123, "AR8", 1, 1915, 2155, 210, Short, 63, 59>
<124, "AR8", 1, 1940, 2215, 245, Short, 46, 43>
<125, "AR8", 1, 1940, 2315, 340, Short, 90, 65>
<126, "733", 2, 1940, 2190, 215, Short, 86, 70>
<127, "733", 2, 1945, 2385, 405, Medium, 131, 108>
<128, "AR1", 1, 1945, 2135, 160, Short, 37, 56>
<129, "AR1", 1, 1950, 2175, 190, Short, 83, 49>
<130, "AR8", 1, 1950, 2195, 215, Short, 62, 61>
<131, "734", 2, 1950, 2330, 340, Medium, 148, 106>
<132, "733", 2, 1955, 3335, 120, Short, 157, 49>
<133, "AR1", 1, 1955, 2195, 210, Short, 76, 68>
<134, "146", 1, 1960, 2160, 170, Short, 60, 62>
<135, "734", 2, 1975, 2315, 310, Medium, 140, 137>
<136, "AR8", 1, 1985, 2130, 115, Short, 41, 48>
<137, "319", 0, 1995, 2460, 420, Medium, 105, 60>
<138, "AR8", 1, 2015, 2185, 140, Short, 48, 42>
<139, "AR1", 1, 2025, 2215, 160, Short, 57, 52>
<140, "733", 2, 2025, 2355, 290, Short, 87, 68>
<141, "AR8", 1, 2025, 2280, 215, Short, 84, 46>
<142, "AR8", 1, 2025, 2300, 245, Short, 57, 83>
<143, "319", 0, 2035, 2410, 340, Medium, 100, 92>
<144, "AR1", 1, 2055, 2340, 245, Short, 76, 73>
<145, "AR1", 1, 2060, 2315, 220, Short, 67, 60>
<146, "734", 2, 2060, 2365, 260, Short, 144, 158>
<147, "AR1", 1, 2095, 2395, 270, Short, 60, 57>
<148, "AR8", 1, 2095, 2360, 225, Short, 78, 69>
<149, "319", 0, 2105, 2495, 340, Medium, 144, 117>
<150, "734", 2, 2125, 2505, 340, Medium, 131, 127>
<151, "AR1", 1, 2130, 2375, 215, Short, 65, 51>
<152, "319", 0, 2185, 2435, 215, Short, 62, 100>
<153, "734", 2, 2190, 2510, 280, Short, 78, 59>
<154, "AR1", 1, 2195, 2435, 210, Short, 77, 77>
<155, "AR8", 1, 2215, 2590, 340, Short, 92, 71>
<156, "AR8", 1, 2230, 2505, 220, Short, 53, 57>
<157, "AR1", 1, 2245, 2520, 245, Short, 63, 38>
<158, "733", 2, 2250, 2590, 300, Short, 79, 60>
<159, "146", 1, 2255, 2455, 170, Short, 39, 35>
<160, "146", 1, 2255, 2500, 215, Short, 68, 42>
<161, "733", 2, 2265, 2490, 195, Short, 64, 52>
<162, "AR1", 1, 2265, 2495, 190, Short, 85, 43>
<163, "AR8", 1, 2265, 2475, 180, Short, 67, 72>
<164, "AR8", 1, 2275, 2475, 170, Short, 53, 57>
<165, "AR1", 1, 2280, 2525, 215, Short, 68, 36>
<166, "AR8", 1, 2300, 2585, 255, Short, 64, 57>
<167, "AR8", 1, 2310, 2500, 160, Short, 57, 39>
<168, "733", 2, 2315, 2505, 160, Short, 51, 49>
<169, "734", 2, 2330, 2770, 405, Medium, 97, 95>
<170, "AR8", 1, 2345, 2495, 120, Short, 35, 39>
<171, "AR8", 1, 2355, 2565, 170, Short, 50, 48>
<172, "AR8", 1, 2365, 2545, 150, Short, 60, 41>
<173, "734", 2, 2375, 2540, 125, Short, 54, 43>
<174, "AR8", 1, 2375, 2555, 150, Short, 57, 41>
<175, "AR1", 1, 2385, 2590, 175, Short, 36, 37>
<176, "734", 2, 2390, 2770, 345, Medium, 109, 128>
<177, "AR1", 1, 2395, 2595, 170, Short, 50, 66>
<178, "AR8", 1, 2400, 2700, 270, Short, 62, 50>
<179, "734", 2, 2405, 2740, 295, Short, 126, 60>
<180, "AR8", 1, 2410, 2605, 135, Short, 62, 37>
<181, "AR1", 1, 2415, 2640, 195, Short, 58, 51>
<182, "AR1", 1, 2420, 2665, 195, Short, 69, 56>
<183, "AR1", 1, 2435, 2725, 250, Short, 69, 77>
<184, "733", 2, 2450, 2765, 270, Short, 54, 64>
<185, "AR8", 1, 2455, 2715, 140, Short, 63, 38>
<186, "733", 2, 2465, 2655, 155, Short, 72, 66>
<187, "AR1", 1, 2465, 3305, 170, Short, 33, 44>
<188, "319", 0, 2470, 2770, 260, Short, 98, 123>
<189, "AR1", 1, 2475, 2725, 220, Short, 47, 50>
<190, "319", 0, 2495, 3105, 550, Medium, 96, 142>
<191, "146", 1, 2500, 2720, 190, Short, 54, 40>
<192, "319", 0, 2505, 2765, 220, Short, 44, 45>
<193, "AR8", 1, 2515, 2730, 180, Short, 51, 51>
<194, "AR1", 1, 2540, 3340, 145, Short, 47, 44>
<195, "AR8", 1, 2540, 2730, 160, Short, 59, 43>
<196, "319", 0, 2540, 2735, 165, Short, 47, 35>
<197, "AR8", 1, 2545, 3365, 270, Short, 55, 47>
<198, "AR8", 1, 2550, 3315, 175, Short, 51, 49>
<199, "AR8", 1, 2550, 2725, 145, Short, 52, 38>
<200, "734", 2, 2555, 3290, 155, Short, 49, 52>
<201, "146", 1, 2555, 3300, 145, Short, 42, 77>
<202, "733", 2, 2560, 2805, 210, Short, 89, 70>
<203, "AR1", 1, 2565, 3350, 255, Short, 37, 57>
<204, "734", 2, 2565, 3340, 275, Short, 54, 58>
<205, "734", 2, 2580, 3315, 200, Short, 50, 53>
<206, "AR8", 1, 2595, 3330, 175, Short, 38, 38>
<207, "AR1", 1, 2595, 3335, 220, Short, 35, 51>
<208, "733", 2, 2600, 3370, 300, Short, 55, 75>
<209, "AR8", 1, 2610, 3300, 210, Short, 56, 54>
<210, "AR8", 1, 2615, 3295, 190, Short, 49, 39>
<211, "AR1", 1, 2630, 3325, 210, Short, 49, 70>
<212, "AR8", 1, 2630, 3300, 215, Short, 47, 59>
<213, "AR8", 1, 2635, 3345, 245, Short, 65, 50>
<214, "733", 2, 2635, 3340, 260, Short, 79, 61>
<215, "AR1", 1, 2640, 3330, 215, Short, 59, 39>
<216, "AR1", 1, 3200, 3425, 195, Short, 43, 33>
<217, "AR1", 1, 3200, 3375, 135, Short, 37, 58>
<218, "319", 0, 3200, 3435, 205, Short, 70, 49>
<219, "AR8", 1, 3205, 3495, 250, Short, 56, 72>
<220, "734", 2, 3205, 3505, 260, Short, 99, 89>
<221, "319", 0, 3205, 3395, 160, Short, 45, 58>
<222, "146", 1, 3210, 3495, 255, Short, 47, 60>
<223, "319", 0, 3210, 3585, 340, Medium, 105, 77>
<224, "AR1", 1, 3215, 3420, 175, Short, 46, 56>
<225, "734", 2, 3215, 3540, 285, Short, 100, 41>
<226, "734", 2, 3220, 3450, 190, Short, 64, 45>
<227, "319", 0, 3220, 3435, 185, Short, 56, 82>
<228, "AR8", 1, 3225, 3400, 145, Short, 40, 50>
<229, "733", 2, 3235, 3400, 125, Short, 40, 57>
<230, "AR8", 1, 3235, 3485, 220, Short, 46, 54>
<231, "733", 2, 3235, 3460, 195, Short, 58, 87>
<232, "AR8", 1, 3240, 3455, 180, Short, 37, 53>
<233, "733", 2, 3260, 3575, 270, Short, 123, 54>
<234, "AR1", 1, 3305, 3495, 160, Short, 42, 55>
<235, "734", 2, 3340, 3700, 300, Short, 50, 53>
<236, "AR1", 1, 3345, 3520, 145, Short, 48, 58>
<237, "AR8", 1, 3345, 3520, 145, Short, 46, 37>
<238, "AR1", 1, 3350, 3650, 270, Short, 56, 89>
<239, "AR8", 1, 3350, 3550, 170, Short, 63, 35>
<240, "AR8", 1, 3355, 3595, 210, Short, 57, 56>
<241, "734", 2, 3380, 3630, 215, Short, 83, 59>
<242, "AR8", 1, 3380, 3655, 245, Short, 38, 46>
<243, "AR8", 1, 3380, 3755, 340, Short, 55, 75>
<244, "734", 2, 3385, 3825, 405, Medium, 84, 89>
<245, "AR1", 1, 3385, 3575, 160, Short, 42, 47>
<246, "733", 2, 3390, 3770, 340, Medium, 108, 97>
<247, "AR1", 1, 3390, 3635, 215, Short, 66, 54>
<248, "AR1", 1, 3390, 3615, 190, Short, 58, 48>
<249, "733", 2, 3395, 4775, 120, Short, 124, 77>
<250, "AR8", 1, 3395, 3635, 210, Short, 71, 56>
<251, "AR8", 1, 3400, 3600, 170, Short, 58, 55>
<252, "733", 2, 3415, 3755, 310, Medium, 117, 109>
<253, "AR8", 1, 3425, 3570, 115, Short, 37, 34>
<254, "319", 0, 3435, 3900, 420, Medium, 90, 80>
<255, "AR8", 1, 3455, 3625, 140, Short, 33, 41>
<256, "AR8", 1, 3465, 3720, 215, Short, 73, 39>
<257, "AR1", 1, 3465, 3655, 160, Short, 47, 39>
<258, "AR1", 1, 3470, 3795, 290, Short, 72, 88>
<259, "733", 2, 3475, 3850, 340, Medium, 105, 81>
<260, "319", 0, 3480, 3870, 355, Medium, 120, 137>
<261, "AR8", 1, 3495, 3780, 245, Short, 69, 57>
<262, "AR1", 1, 3500, 3755, 220, Short, 62, 51>
<263, "734", 2, 3500, 3805, 260, Short, 105, 112>
<264, "AR8", 1, 3535, 3800, 225, Short, 90, 78>
<265, "734", 2, 3565, 3945, 340, Medium, 126, 107>
<266, "AR1", 1, 3570, 3815, 215, Short, 72, 52>
<267, "319", 0, 3625, 3875, 215, Short, 71, 88>
<268, "733", 2, 3630, 3950, 280, Short, 93, 61>
<269, "AR1", 1, 3635, 3875, 210, Short, 68, 68>
<270, "AR8", 1, 3655, 4030, 340, Short, 58, 64>
<271, "AR8", 1, 3670, 3945, 220, Short, 53, 53>
<272, "AR8", 1, 3685, 3960, 245, Short, 41, 44>
<273, "734", 2, 3690, 4030, 300, Short, 89, 67>
<274, "146", 1, 3695, 3895, 170, Short, 41, 35>
<275, "AR8", 1, 3695, 3940, 215, Short, 60, 41>
<276, "734", 2, 3705, 3930, 195, Short, 50, 47>
<277, "319", 0, 3705, 3935, 190, Short, 47, 54>
<278, "AR8", 1, 3705, 3915, 180, Short, 54, 56>
<279, "AR1", 1, 3715, 3915, 170, Short, 44, 53>
<280, "AR1", 1, 3720, 3965, 215, Short, 55, 36>
<281, "AR1", 1, 3740, 4025, 255, Short, 58, 57>
<282, "AR1", 1, 3750, 3940, 160, Short, 38, 39>
<283, "AR1", 1, 3755, 3945, 160, Short, 38, 49>
<284, "734", 2, 3770, 4210, 405, Medium, 113, 84>
<285, "AR8", 1, 3785, 3935, 120, Short, 38, 37>
<286, "AR1", 1, 3795, 4005, 170, Short, 50, 54>
<287, "AR8", 1, 3805, 3985, 150, Short, 39, 38>
<288, "AR8", 1, 3815, 3995, 150, Short, 48, 50>
<289, "733", 2, 3815, 3980, 125, Short, 45, 38>
<290, "AR8", 1, 3825, 4030, 175, Short, 32, 39>
<291, "733", 2, 3830, 4210, 345, Medium, 90, 103>
<292, "AR1", 1, 3835, 4035, 170, Short, 48, 59>
<293, "AR8", 1, 3840, 4140, 270, Short, 40, 42>
<294, "AR8", 1, 3850, 4045, 135, Short, 49, 61>
<295, "AR1", 1, 3855, 4080, 195, Short, 72, 47>
<296, "146", 1, 3860, 4105, 195, Short, 42, 50>
<297, "AR1", 1, 3875, 4165, 250, Short, 64, 66>
<298, "734", 2, 3890, 4205, 270, Short, 37, 87>
<299, "AR8", 1, 3895, 4155, 140, Short, 38, 37>
<300, "AR8", 1, 3905, 4745, 170, Short, 41, 57>
<301, "733", 2, 3905, 4095, 155, Short, 51, 58>
<302, "733", 2, 3910, 4210, 260, Short, 125, 105>
<303, "AR1", 1, 3915, 4165, 220, Short, 50, 47>
<304, "319", 0, 3935, 4545, 550, Medium, 76, 124>
<305, "146", 1, 3940, 4160, 190, Short, 33, 53>
<306, "319", 0, 3945, 4205, 220, Short, 49, 47>
<307, "319", 0, 3955, 4170, 180, Short, 57, 81>
<308, "AR8", 1, 3980, 4170, 160, Short, 43, 31>
<309, "319", 0, 3980, 4175, 165, Short, 40, 40>
<310, "AR8", 1, 3980, 4780, 145, Short, 37, 43>
<311, "AR1", 1, 3985, 4805, 270, Short, 49, 47>
<312, "AR1", 1, 3990, 4755, 175, Short, 49, 49>
<313, "AR8", 1, 3990, 4165, 145, Short, 47, 42>
<314, "AR8", 1, 3995, 4740, 145, Short, 42, 60>
<315, "734", 2, 3995, 4730, 155, Short, 49, 48>
<316, "AR1", 1, 4000, 4245, 210, Short, 78, 56>
<317, "733", 2, 4005, 4780, 275, Short, 45, 51>
<318, "AR1", 1, 4005, 4790, 255, Short, 69, 69>
<319, "733", 2, 4020, 4755, 200, Short, 39, 52>
<320, "AR8", 1, 4035, 4770, 175, Short, 40, 50>
<321, "AR8", 1, 4035, 4775, 220, Short, 48, 77>
<322, "734", 2, 4040, 4810, 300, Short, 88, 56>
<323, "AR1", 1, 4050, 4740, 210, Short, 43, 53>
<324, "AR8", 1, 4055, 4735, 190, Short, 41, 43>
<325, "AR8", 1, 4070, 4740, 215, Short, 49, 51>
<326, "AR1", 1, 4070, 4765, 210, Short, 38, 53>
<327, "AR1", 1, 4075, 4785, 245, Short, 65, 101>
<328, "734", 2, 4075, 4780, 260, Short, 74, 61>
<329, "AR8", 1, 4080, 4770, 215, Short, 35, 47>
<330, "319", 0, 4640, 4875, 205, Short, 92, 57>
<331, "AR8", 1, 4640, 4815, 135, Short, 46, 61>
<332, "AR8", 1, 4640, 4865, 195, Short, 61, 47>
<333, "733", 2, 4645, 4945, 260, Short, 91, 83>
<334, "319", 0, 4645, 4835, 160, Short, 52, 49>
<335, "733", 2, 4645, 4935, 250, Short, 76, 77>
<336, "146", 1, 4650, 4935, 255, Short, 40, 55>
<337, "319", 0, 4650, 5025, 340, Medium, 84, 85>
<338, "AR1", 1, 4655, 4860, 175, Short, 44, 56>
<339, "AR1", 1, 4655, 4980, 285, Short, 61, 42>
<340, "734", 2, 4660, 4890, 190, Short, 69, 48>
<341, "319", 0, 4660, 4875, 185, Short, 65, 74>
<342, "AR8", 1, 4665, 4840, 145, Short, 31, 38>
<343, "AR8", 1, 4675, 4925, 220, Short, 45, 61>
<344, "733", 2, 4675, 4900, 195, Short, 41, 58>
<345, "AR1", 1, 4675, 4840, 125, Short, 53, 42>
<346, "AR8", 1, 4680, 4895, 180, Short, 47, 40>
<347, "734", 2, 4700, 5015, 270, Short, 62, 75>
<348, "AR1", 1, 4745, 4935, 160, Short, 61, 37>
<349, "734", 2, 4780, 5140, 300, Short, 107, 51>
<350, "AR8", 1, 4785, 4960, 145, Short, 46, 49>
<351, "AR1", 1, 4785, 4960, 145, Short, 45, 43>
<352, "AR8", 1, 4790, 5090, 270, Short, 43, 44>
<353, "AR8", 1, 4790, 4990, 170, Short, 63, 34>
<354, "AR1", 1, 4795, 5035, 210, Short, 38, 55>
<355, "AR8", 1, 4820, 5195, 340, Short, 58, 75>
<356, "733", 2, 4820, 5070, 215, Short, 136, 64>
<357, "AR8", 1, 4820, 5095, 245, Short, 57, 61>
<358, "734", 2, 4825, 5265, 405, Medium, 150, 126>
<359, "AR8", 1, 4825, 5015, 160, Short, 47, 38>
<360, "AR1", 1, 4830, 5055, 190, Short, 51, 48>
<361, "733", 2, 4830, 5210, 340, Medium, 118, 92>
<362, "AR1", 1, 4830, 5075, 215, Short, 73, 55>
<363, "AR8", 1, 4835, 5075, 210, Short, 50, 62>
<364, "733", 2, 4835, 6215, 120, Short, 131, 57>
<365, "AR1", 1, 4840, 5040, 170, Short, 63, 52>
<366, "734", 2, 4855, 5195, 310, Medium, 130, 97>
<367, "AR8", 1, 4865, 5010, 115, Short, 37, 35>
<368, "319", 0, 4875, 5340, 420, Medium, 69, 89>
<369, "AR8", 1, 4895, 5065, 140, Short, 51, 37>
<370, "AR8", 1, 4905, 5160, 215, Short, 81, 60>
<371, "AR1", 1, 4905, 5095, 160, Short, 57, 51>
<372, "AR1", 1, 4905, 5180, 245, Short, 105, 69>
<373, "319", 0, 4915, 5290, 340, Medium, 113, 73>
<374, "AR8", 1, 4935, 5220, 245, Short, 57, 66>
<375, "734", 2, 4940, 5245, 260, Short, 128, 126>
<376, "AR1", 1, 4940, 5195, 220, Short, 94, 61>
<377, "AR1", 1, 4975, 5275, 270, Short, 55, 56>
<378, "AR8", 1, 4975, 5240, 225, Short, 74, 78>
<379, "733", 2, 4975, 5305, 290, Short, 135, 123>
<380, "319", 0, 4985, 5375, 340, Medium, 118, 125>
<381, "733", 2, 5005, 5385, 340, Medium, 118, 103>
<382, "AR1", 1, 5010, 5255, 215, Short, 74, 54>
<383, "319", 0, 5065, 5315, 215, Short, 118, 87>
<384, "733", 2, 5070, 5390, 280, Short, 75, 108>
<385, "AR1", 1, 5075, 5315, 210, Short, 82, 67>
<386, "AR8", 1, 5095, 5470, 340, Short, 49, 58>
<387, "AR1", 1, 5110, 5385, 220, Short, 60, 46>
<388, "AR8", 1, 5125, 5400, 245, Short, 49, 44>
<389, "734", 2, 5130, 5470, 300, Short, 82, 63>
<390, "146", 1, 5135, 5335, 170, Short, 51, 37>
<391, "AR8", 1, 5135, 5380, 215, Short, 58, 48>
<392, "733", 2, 5145, 5370, 195, Short, 77, 45>
<393, "AR8", 1, 5145, 5375, 190, Short, 59, 53>
<394, "AR1", 1, 5145, 5355, 180, Short, 73, 57>
<395, "AR8", 1, 5155, 5355, 170, Short, 54, 56>
<396, "AR1", 1, 5160, 5405, 215, Short, 52, 44>
<397, "AR8", 1, 5180, 5465, 255, Short, 86, 44>
<398, "AR1", 1, 5190, 5380, 160, Short, 54, 40>
<399, "AR1", 1, 5195, 5385, 160, Short, 44, 48>
<400, "734", 2, 5210, 5650, 405, Medium, 95, 100>
<401, "AR8", 1, 5225, 5375, 120, Short, 39, 48>
<402, "AR8", 1, 5235, 5445, 170, Short, 52, 48>
<403, "AR1", 1, 5245, 5425, 150, Short, 44, 39>
<404, "734", 2, 5255, 5420, 125, Short, 43, 36>
<405, "AR8", 1, 5255, 5435, 150, Short, 67, 49>
<406, "AR8", 1, 5265, 5470, 175, Short, 47, 38>
<407, "733", 2, 5270, 5650, 345, Medium, 100, 96>
<408, "AR1", 1, 5275, 5475, 170, Short, 50, 77>
<409, "AR8", 1, 5280, 5580, 270, Short, 56, 44>
<410, "734", 2, 5285, 5620, 295, Short, 44, 49>
<411, "AR1", 1, 5290, 5485, 135, Short, 52, 46>
<412, "AR1", 1, 5295, 5520, 195, Short, 42, 53>
<413, "146", 1, 5300, 5545, 195, Short, 48, 57>
<414, "AR1", 1, 5315, 5605, 250, Short, 92, 58>
<415, "319", 0, 5330, 5645, 270, Short, 51, 108>
<416, "AR8", 1, 5335, 5595, 140, Short, 37, 46>
<417, "AR8", 1, 5345, 6185, 170, Short, 37, 42>
<418, "734", 2, 5345, 5535, 155, Short, 54, 100>
<419, "733", 2, 5350, 5650, 260, Short, 74, 96>
<420, "AR1", 1, 5355, 5605, 220, Short, 55, 38>
<421, "319", 0, 5375, 5985, 550, Medium, 53, 100>
<422, "146", 1, 5380, 5600, 190, Short, 40, 37>
<423, "319", 0, 5385, 5645, 220, Short, 53, 38>
<424, "AR8", 1, 5395, 5610, 180, Short, 61, 73>
<425, "AR8", 1, 5420, 5610, 160, Short, 47, 53>
<426, "AR1", 1, 5420, 5615, 165, Short, 45, 34>
<427, "AR1", 1, 5420, 6220, 145, Short, 42, 47>
<428, "AR1", 1, 5425, 6245, 270, Short, 81, 59>
<429, "AR8", 1, 5430, 6195, 175, Short, 55, 57>
<430, "AR8", 1, 5430, 5605, 145, Short, 48, 41>
<431, "733", 2, 5435, 6170, 155, Short, 52, 89>
<432, "AR1", 1, 5435, 6180, 145, Short, 55, 62>
<433, "319", 0, 5440, 5685, 210, Short, 109, 48>
<434, "733", 2, 5445, 6220, 275, Short, 45, 44>
<435, "AR1", 1, 5445, 6230, 255, Short, 50, 77>
<436, "734", 2, 5460, 6195, 200, Short, 45, 45>
<437, "AR1", 1, 5475, 6210, 175, Short, 47, 52>
<438, "AR8", 1, 5475, 6215, 220, Short, 36, 53>
<439, "733", 2, 5480, 6250, 300, Short, 56, 45>
<440, "AR8", 1, 5490, 6180, 210, Short, 50, 38>
<441, "AR8", 1, 5495, 6175, 190, Short, 39, 39>
<442, "AR8", 1, 5510, 6205, 210, Short, 37, 71>
<443, "AR8", 1, 5510, 6180, 215, Short, 50, 41>
<444, "734", 2, 5515, 6220, 260, Short, 67, 96>
<445, "AR1", 1, 5515, 6225, 245, Short, 62, 66>
<446, "AR8", 1, 5520, 6210, 215, Short, 49, 41>
